unique_id,COG category,COG_FUNCTION_ACC,COG_FUNCTION,Variable Importance,Marinobacter_sp_X15_166B,Marinobacter_zhejiangensis_CGMCC_1_7061,Marinobacter_mobilis_GCMCC_1_7059,Marinobacter_lipolyticus_SM19,Marinobacter_sp_FDB33,Marinobacter_sp_HL_58,Marinobacter_algicola_DG893,Marinobacter_sp_CPC8,Marinobacter_sp_C18,Marinobacter_sp_HK15,Marinobacter_salarius_SMR5,Marinobacter_sp_LQ44,Marinobacter_excellens_LAMA_842,Marinobacter_hydrocarbonoclasticus_STW2,Marinobacter_sp_ES_1,Marinobacter_vinifirmus_FB1,Marinobacter_sp_P4B1,Marinobacter_sp_tcs_11,Marinobacter_sp_EVN1,Marinobacter_sp_C1S70,Marinobacter_sp_EN3,Marinobacter_hydrocarbonoclasticus_ASM1536,Marinobacter_hydrocarbonoclasticus_ATCC_49840,Marinobacter_sp_BSs20148,Marinobacter_psychrophilus_20041,Marinobacter_aromaticivorans_strain_D15_8P,Marinobacter_salexigens_strain_HJR7,Marinobacter_sp_LV10R510_8,Marinobacter_sp_LV10R510_11A,Marinobacter_sp_ANT_B65,Marinobacter_antarcticus_CGMCC1_10835,Marinobacter_adhaerens_strain_PBVC038,Marinobacter_sp_EhN04,Marinobacter_sp_EhC06,Marinobacter_sp_ES_048,Marinobacter_sp_ES_042,Marinobacter_adhaerens_HP15,Marinobacter_manganoxydans_MnI7_9,Marinobacter_flavimaris,Marinobacter_sp_CP1
PC_00005398,R,COG3809,Predicted nucleic acid-binding protein - contains Zn-finger domain,0.008726177,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PC_00001699,N,COG1291,Flagellar motor component MotA,0.008714815,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00005548,,,,0.008705434,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002269,I,COG1968,Undecaprenyl pyrophosphate phosphatase UppP,0.008683074,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00009691,,,,0.008652013,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00004104,,,,0.00862944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
PC_00001831,T,COG0517,CBS domain,0.008624075,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002015,G,COG0363,6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase,0.008623496,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002130,,,,0.008623461,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00003143,E,COG3842,ABC-type Fe3+/spermidine/putrescine transport systems - ATPase components,0.008610336,0,0,0,1,1,1,2,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
PC_00004433,X,COG1943,REP element-mobilizing transposase RayT,0.008598043,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PC_00005402,M,COG3409,Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases,0.008588151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PC_00002480,I,COG1960,Acyl-CoA dehydrogenase related to the alkylation response protein AidB,0.008580602,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
PC_00006465,Q|V,COG2124,Cytochrome P450,0.008550536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
PC_00000059,P,COG1230,Co/Zn/Cd efflux system component,0.008540558,0,0,0,0,2,1,1,1,1,1,1,2,3,2,2,7,4,3,3,0,1,7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,3,2,4
PC_00003020,C|E,COG1231|COG1902,Monoamine oxidase|2 -4-dienoyl-CoA reductase or related NADH-dependent reductase - Old Yellow Enzyme (OYE) family,0.008538963,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,1,1,1,2
PC_00012307,R,COG0457,Tetratricopeptide (TPR) repeat,0.008498374,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00001776,N,COG1360,Flagellar motor protein MotB,0.008490967,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002967,P,COG0475,Kef-type K+ transport system - membrane component KefB,0.008484561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
PC_00006523,R,COG2335|COG2335|COG2335,Uncaracterized surface protein containing fasciclin (FAS1) repeats|Uncaracterized surface protein containing fasciclin (FAS1) repeats|Uncaracterized surface protein containing fasciclin (FAS1) repeats,0.008478663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC_00002283,,,,0.008473716,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00003877,H,COG1893,Ketopantoate reductase,0.008450739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
PC_00003531,,,,0.008450162,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
PC_00004540,P,COG4114,Ferric iron reductase protein FhuF - involved in iron transport,0.008441196,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002217,X,COG2963,Transposase and inactivated derivatives,0.008431509,2,3,4,0,0,0,3,0,0,0,0,4,2,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,1,2,0,1,1,0,4
PC_00002582,I,COG0657,Acetyl esterase/lipase,0.008379224,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
PC_00002314,Q,COG5285,Ectoine hydroxylase-related dioxygenase - phytanoyl-CoA dioxygenase (PhyH) family,0.008361162,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,2,2,1,2,2,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,1,1
PC_00002980,T,COG2203|COG5001,GAF domain|Predicted signal transduction protein containing a membrane domain - an EAL and a GGDEF domain,0.008348017,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00003381,,,,0.008342317,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0
PC_00006046,,,,0.008341119,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002943,,,,0.008317262,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00006099,T,COG0790|COG0790|COG0790,TPR repeat|TPR repeat|TPR repeat,0.008295312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00006391,S,COG3431,Uncharacterized membrane protein - DUF373 family,0.008292499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002097,E,COG1296,Predicted branched-chain amino acid permease (azaleucine resistance),0.008252895,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002665,S,COG0730,Uncharacterized membrane protein YfcA,0.00822779,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
PC_00002763,D,COG0489,Chromosome partitioning ATPase - Mrp family - contains Fe-S cluster,0.008182759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
PC_00002030,O,COG0225|COG0229,Peptide methionine sulfoxide reductase MsrA|Peptide methionine sulfoxide reductase MsrB,0.008180874,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00003280,J,COG0154,Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase,0.008155556,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00003340,Q,COG4664,TRAP-type mannitol/chloroaromatic compound transport system - large permease component,0.008136835,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
PC_00008154,T,COG3437|COG3437,Response regulator c-di-GMP phosphodiesterase - RpfG family - contains REC and HD-GYP domains|Response regulator c-di-GMP phosphodiesterase - RpfG family - contains REC and HD-GYP domains,0.008134377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00005037,P|H,COG1120,ABC-type cobalamin/Fe3+-siderophores transport system - ATPase component,0.008121978,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PC_00007548,T,COG2202|COG2202|COG5001,PAS domain|PAS domain|Predicted signal transduction protein containing a membrane domain - an EAL and a GGDEF domain,0.008117126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00008351,I,COG3239,Fatty acid desaturase,0.008107646,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00004788,O,COG1397,ADP-ribosylglycohydrolase,0.008106773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1
PC_00003427,E,COG0174,Glutamine synthetase,0.008088709,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00005091,T|K,COG3437|COG3829|COG5001,Response regulator c-di-GMP phosphodiesterase - RpfG family - contains REC and HD-GYP domains|Transcriptional regulator containing PAS - AAA-type ATPase - and DNA-binding Fis domains|Predicted signal transduction protein containing a membrane domain - an EAL and a GGDEF domain,0.008073309,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002838,I,COG3000,Sterol desaturase/sphingolipid hydroxylase - fatty acid hydroxylase superfamily,0.008072204,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,2
PC_00003369,,,,0.008070024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0
PC_00002726,M,COG2148,Sugar transferase involved in LPS biosynthesis (colanic - teichoic acid),0.008067868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
PC_00003123,M,COG1292,Choline-glycine betaine transporter,0.008042971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
PC_00009199,T,COG2202|COG2203|COG3290|COG5001,PAS domain|GAF domain|Sensor histidine kinase regulating citrate/malate metabolism|Predicted signal transduction protein containing a membrane domain - an EAL and a GGDEF domain,0.008033623,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00004982,,,,0.008017725,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
PC_00003584,M,COG3417,Outer membrane lipoprotein LpoB - binds and activates PBP1b,0.00801623,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
PC_00004535,T,COG5001,Predicted signal transduction protein containing a membrane domain - an EAL and a GGDEF domain,0.008001556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0
PC_00002577,,,,0.007998806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
PC_00005618,V,COG2367,Beta-lactamase class A,0.007980772,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002158,,,,0.007962883,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00005076,,,,0.007938262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
PC_00002090,D|N,COG0455,MinD-like ATPase involved in chromosome partitioning or flagellar assembly,0.007931012,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00003614,G,COG3090,TRAP-type C4-dicarboxylate transport system - small permease component,0.007926461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
PC_00006883,T,COG4943,Environmental sensor c-di-GMP phosphodiesterase - contains periplasmic CSS-motif sensor and cytoplasmic EAL domain,0.007910293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
PC_00003586,R,COG2358,TRAP-type uncharacterized transport system - periplasmic component,0.007908387,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
PC_00002383,S,COG3205,Uncharacterized membrane protein,0.007890402,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00004580,M,COG0438,Glycosyltransferase involved in cell wall bisynthesis,0.007874423,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003962,V,COG1403,5-methylcytosine-specific restriction endonuclease McrA,0.00780993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
PC_00002245,U,COG0811,Biopolymer transport protein ExbB/TolQ,0.007799337,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
PC_00005175,,,,0.007797185,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00006063,M,COG0438,Glycosyltransferase involved in cell wall bisynthesis,0.007774408,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00006521,,,,0.007733148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
PC_00003513,K,COG1522,DNA-binding transcriptional regulator - Lrp family,0.007713163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
PC_00002663,E,COG0410,ABC-type branched-chain amino acid transport system - ATPase component,0.00770626,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002974,S,COG0398,Uncharacterized membrane protein YdjX - TVP38/TMEM64 family - SNARE-associated domain,0.0076878,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
PC_00002493,S,COG4223,Uncharacterized conserved protein,0.007687628,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00004037,R,COG3687,Predicted metal-dependent hydrolase,0.007680652,0,1,1,1,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PC_00002029,T|R,COG0457|COG0784,Tetratricopeptide (TPR) repeat|CheY chemotaxis protein or a CheY-like REC (receiver) domain,0.007638577,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00009920,W,COG2064,Pilus assembly protein TadC,0.007636198,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00005041,L,COG0122|COG2169,3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase|Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada) - contains Zn-binding and two AraC-type DNA-binding domains,0.007628062,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003332,R,COG4782,Esterase/lipase superfamily enzyme,0.007600972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0
PC_00002500,H,COG4206,Outer membrane cobalamin receptor protein,0.007599599,0,0,0,1,0,1,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
PC_00003035,R,COG1540,Lactam utilization protein B (function unknown),0.007596405,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003580,M|V,COG0577|COG1136,ABC-type antimicrobial peptide transport system - permease component|ABC-type lipoprotein export system - ATPase component,0.007593322,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00005481,,,,0.007589023,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002402,M|U,COG0597,Lipoprotein signal peptidase,0.007562144,0,0,0,0,2,0,1,1,1,1,1,2,3,2,1,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,3
PC_00003583,S,COG2307|COG2308,Uncharacterized conserved protein - Alpha-E superfamily|Uncharacterized conserved protein - circularly permuted ATPgrasp superfamily,0.007533883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
PC_00002950,,,,0.007533605,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
PC_00003731,R,COG3865,Glyoxalase superfamily enzyme - possibly 3-demethylubiquinone-9 3-methyltransferase,0.007531934,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PC_00006502,R|Q|I,COG1028,NAD(P)-dependent dehydrogenase - short-chain alcohol dehydrogenase family,0.007515879,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002870,Q,COG2366,Acyl-homoserine lactone (AHL) acylase PvdQ,0.007498608,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,0,1,1,1,1,0
PC_00007031,R,COG3153,Predicted N-acetyltransferase YhbS,0.007496547,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003287,S,COG5642,Uncharacterized conserved protein - DUF2384 family,0.007484454,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,3,0,0
PC_00004530,,,,0.007476461,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003007,,,,0.007460963,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00002125,T|K,COG4567,Two-component response regulator - ActR/RegA family - consists of REC and Fis-type HTH domains,0.007449292,0,0,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
PC_00002001,T,COG2205,K+-sensing histidine kinase KdpD,0.007446163,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002291,O,COG0830,Urease accessory protein UreF,0.007442482,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
PC_00002069,K,COG0789,DNA-binding transcriptional regulator - MerR family,0.007440688,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00004156,,,,0.007438449,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0
PC_00002907,P,COG0659,Sulfate permease or related transporter - MFS superfamily,0.007437865,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
PC_00004611,K,COG1846,DNA-binding transcriptional regulator - MarR family,0.007435773,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00005081,P,COG0609,ABC-type Fe3+-siderophore transport system - permease component,0.007434738,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PC_00007267,M,COG3637,Opacity protein and related surface antigens,0.007401789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PC_00002878,E,COG1448,Aspartate/tyrosine/aromatic aminotransferase,0.007379865,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
PC_00004242,K,COG1396,Transcriptional regulator - contains XRE-family HTH domain,0.007360927,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
PC_00004777,S,COG4861,Uncharacterized protein,0.007353902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
PC_00002753,C,COG0538|COG0538,Isocitrate dehydrogenase|Isocitrate dehydrogenase,0.007342062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1,1,1,1,1,1,1,1,1,1
PC_00008316,E,COG4176,ABC-type proline/glycine betaine transport system - permease component,0.007332765,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00001833,O,COG1225,Peroxiredoxin,0.007293795,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
